t,Regime,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Kiln_solid_out,Material_acc,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Fuel_rate,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Damper_position,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,LSF,C3A,C4AF,C2S,C3S,dC2S,dC3S,dC3A,dC4AF,dCaO_calcination,Mass_Balance_Error,kiln_rpm,Residence,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,dFuel_rate,Normalized_Energy_Index,Global_Energy_Closure,Energy_error
62.83333,R7_FUEL_SWITCH_TRANSIENT,0.82939,0.06802,0.10259,131.425,42.09821,44.71448,37.46741,65377.00899,525701.16145,1617.87217,6.08548,790.00202,647.67581,1415.3935,1178.36535,1639.43374,1031.19753,375.35557,125.62142,2.98382,643.93223,-266.73818,-396.22624,1.2,37.21469,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22144,81.61778,0.0,0.0,0.0,0.0,0.0,0.0,-291.63362,2.39517,63.67805,98310.74224,63337.8611,5620.11108,57671.48841,46.2616,10807.06792,15000.0,0.89,387.6268,0.0,2623.90033,29399.03166,29.90419
63.0,R7_FUEL_SWITCH_TRANSIENT,0.82926,0.06808,0.10266,131.52879,42.19893,44.82122,37.55704,65418.12347,526116.32903,1619.28342,6.08888,789.73891,647.32242,1415.352,1178.15306,1639.44758,1031.06053,375.30754,125.60772,2.9839,644.26005,-266.76318,-396.30735,1.2,37.18669,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22144,81.61779,0.0,0.0,0.0,0.0,0.0,0.0,-291.63364,2.39524,63.67786,98373.01552,63353.291,5633.55671,57673.43615,46.29814,10813.18863,15000.0,0.89,387.88709,0.0,2619.29596,29432.46594,29.91925
63.16667,R7_FUEL_SWITCH_TRANSIENT,0.82913,0.06815,0.10272,131.6318,42.29956,44.92786,37.64661,65459.18089,526528.34933,1620.69253,6.09225,789.49154,646.98517,1415.31031,1177.94208,1639.46128,1030.92371,375.25957,125.59403,2.98397,644.58587,-266.78789,-396.38778,1.2,37.15887,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22144,81.61779,0.0,0.0,0.0,0.0,0.0,0.0,-291.63367,2.39531,63.67768,98435.0297,63368.69065,5646.99146,57675.3648,46.33439,10819.27989,15000.0,0.89,388.14589,0.0,2614.71167,29465.68198,29.93414
63.33333,R7_FUEL_SWITCH_TRANSIENT,0.829,0.06822,0.10278,131.73402,42.40011,45.03442,37.7361,65500.18133,526937.2341,1622.0995,6.09562,789.25907,646.6632,1415.26845,1177.73235,1639.47485,1030.78708,375.21167,125.58037,2.98405,644.9097,-266.81233,-396.46755,1.2,37.13124,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22144,81.61779,0.0,0.0,0.0,0.0,0.0,0.0,-291.6337,2.39538,63.6775,98496.7859,63384.06003,5660.4152,57677.27446,46.37037,10825.34185,15000.0,0.89,388.40319,0.0,2610.14738,29498.68105,29.94888
63.5,R8_RESTABILIZATION,0.82887,0.06828,0.10284,115.19716,42.48373,45.11407,37.81052,65541.12486,460788.17059,1623.50435,6.09896,789.56302,650.59549,1415.39078,1190.28437,1639.48838,1030.68411,375.17045,125.56918,2.98413,645.23153,-266.83651,-396.54666,1.2,37.10379,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22145,81.6178,0.0,0.0,0.0,0.0,0.0,0.0,-291.63373,2.39545,63.67732,98558.28526,63391.30549,5671.57812,57679.17798,40.5494,10831.37525,15000.0,0.89,388.65998,0.0,2606.63655,29535.95106,29.968
63.66667,R8_RESTABILIZATION,0.82875,0.06835,0.1029,115.28512,42.55888,45.19368,37.8774,65582.01157,461140.00042,1624.90706,6.10229,790.9136,653.66642,1415.66533,1197.16725,1639.50181,1030.58123,375.13038,125.55889,2.98421,645.55136,-266.86041,-396.62511,1.2,37.07652,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22145,81.6178,0.0,0.0,0.0,0.0,0.0,0.0,-291.63376,2.39552,63.67714,98619.52891,63403.25753,5681.60985,57681.06731,40.58036,10837.37984,15000.0,0.89,388.91553,0.0,2603.65103,29575.24189,29.98923
63.83333,R8_RESTABILIZATION,0.82862,0.06842,0.10297,115.3724,42.63397,45.27324,37.94424,65622.84152,461489.12223,1626.30766,6.10561,792.70054,656.25152,1416.01927,1201.02208,1639.5151,1030.47843,375.09122,125.54861,2.98429,645.86922,-266.88405,-396.70291,1.2,37.04943,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22145,81.6178,0.0,0.0,27.19629,0.0,0.0,0.0,-291.63378,2.39559,63.67697,98680.51795,63415.18457,5691.63554,57682.93795,40.61108,10843.35553,15000.0,0.89,389.1696,0.0,2600.67209,29614.30892,30.01029
64.0,R8_RESTABILIZATION,0.82849,0.06848,0.10303,115.459,42.70903,45.35276,38.01103,65663.61481,461835.54691,1627.70613,6.10891,794.63298,658.5362,1416.41347,1203.24314,1639.52826,1030.37573,375.05278,125.53834,2.98437,646.18512,-266.90743,-396.78006,1.2,37.02253,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22146,21.98425,79.51141,0.0,13.53683,0.0,0.0,0.0,-430.77878,2.39565,63.67679,98741.25351,63427.08662,5701.65505,57684.79,40.64157,10849.30247,15000.0,0.89,389.4222,0.0,2597.69977,29653.15341,30.03117
64.16667,R8_RESTABILIZATION,0.82836,0.06855,0.10309,115.54493,42.78403,45.43222,38.07779,65704.33151,462179.28551,1629.10249,6.11219,796.57418,660.61384,1416.82683,1204.57758,1639.54129,1030.27311,375.0149,125.52808,2.98446,646.49908,-266.93056,-396.85658,1.2,36.9958,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22146,3.3988,104.29201,0.0,2.1112,0.0,0.0,0.0,-474.14485,2.39572,63.67663,98801.73669,63438.96366,5711.66827,57686.62358,40.67182,10855.22078,15000.0,0.89,389.67335,0.0,2594.73412,29691.77659,30.05188
64.33333,R8_RESTABILIZATION,0.82824,0.06861,0.10315,115.6302,42.85899,45.51164,38.1445,65744.99169,462520.3492,1630.49673,6.11546,798.46162,662.53311,1417.24794,1205.42865,1639.55418,1030.17059,374.97748,125.51783,2.98455,646.8111,-266.95342,-396.93245,1.2,36.96925,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22146,0.51525,108.13675,0.0,0.32183,0.0,0.0,0.0,-480.87317,2.39578,63.67646,98861.96861,63450.81569,5721.67507,57688.43879,40.70183,10861.11061,15000.0,0.89,389.92303,0.0,2591.77515,29730.17968,30.07241
64.5,R8_RESTABILIZATION,0.82811,0.06868,0.10321,115.71479,42.9339,45.591,38.21117,65785.59544,462858.74931,1631.88886,6.11871,800.26845,664.32091,1417.67061,1206.01487,1639.56695,1030.06816,374.94043,125.50759,2.98463,647.12121,-266.97604,-397.0077,1.2,36.94288,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22147,0.07711,108.72093,0.0,0.04835,0.0,0.0,0.0,-481.89553,2.39584,63.6763,98921.95035,63462.6427,5731.67535,57690.23574,40.73161,10866.97209,15000.0,0.89,390.17128,0.0,2588.82293,29768.36392,30.09278
64.66667,R8_RESTABILIZATION,0.82798,0.06874,0.10327,115.79873,43.00876,45.67032,38.27779,65826.14284,463194.4973,1633.27889,6.12195,801.98485,665.99341,1418.09151,1206.45491,1639.57959,1029.96583,374.90366,125.49736,2.98473,647.4294,-266.9984,-397.08233,1.2,36.91668,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22147,0.01144,108.80851,0.0,0.00719,0.0,0.0,0.0,-482.0488,2.39591,63.67613,98981.68302,63474.44468,5741.66898,57692.01456,40.76115,10872.80535,15000.0,0.89,390.41808,0.0,2585.87747,29806.33052,30.11298
64.83333,R8_RESTABILIZATION,0.82786,0.06881,0.10333,115.882,43.08356,45.74957,38.34437,65866.63396,463527.60475,1634.66681,6.12517,803.60907,667.56143,1418.50887,1206.81333,1639.5921,1029.86359,374.86712,125.48713,2.98482,647.73569,-267.02052,-397.15633,1.2,36.89065,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22147,0.00169,108.82151,0.0,0.00106,0.0,0.0,0.0,-482.07159,2.39597,63.67597,99041.16771,63486.22164,5751.65584,57693.77534,40.79047,10878.61053,15000.0,0.89,390.66345,0.0,2582.93882,29844.08069,30.13301
65.0,R8_RESTABILIZATION,0.82773,0.06887,0.1034,115.96462,43.15832,45.82878,38.41091,65907.06889,463858.08336,1636.05263,6.12837,805.14306,669.03305,1418.92174,1207.12529,1639.60448,1029.76145,374.83078,125.47692,2.98491,648.04008,-267.04239,-397.22972,1.2,36.8648,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22147,0.00025,108.82343,0.0,0.00016,0.0,0.0,0.0,-482.07498,2.39603,63.67582,99100.40549,63497.97357,5761.63583,57695.51819,40.81955,10884.38776,15000.0,0.89,390.90739,0.0,2580.00701,29881.61564,30.15287
65.16667,R8_RESTABILIZATION,0.82761,0.06894,0.10346,116.04659,43.23302,45.90793,38.47739,65947.44769,464185.94499,1637.43635,6.13156,806.59043,670.41483,1419.32965,1207.40999,1639.61674,1029.65941,374.79459,125.46671,2.98501,648.3426,-267.06402,-397.30251,1.2,36.83912,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22148,4e-05,108.82372,0.0,2e-05,0.0,0.0,0.0,-482.07551,2.39609,63.67566,99159.39745,63509.70045,5771.60882,57697.24323,40.8484,10890.13718,15000.0,0.89,391.14992,0.0,2577.08207,29918.93657,30.17257
65.33333,R8_RESTABILIZATION,0.82748,0.069,0.10352,116.1279,43.30768,45.98703,38.54383,65987.77045,464511.20156,1638.81797,6.13474,807.95543,671.71248,1419.73235,1207.6779,1639.62887,1029.55747,374.75853,125.45652,2.98511,648.64324,-267.08541,-397.37468,1.2,36.81361,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22148,1e-05,108.82376,0.0,0.0,0.0,0.0,0.0,-482.07561,2.39614,63.67551,99218.14466,63521.40229,5781.57471,57698.95056,40.87702,10895.8589,15000.0,0.89,391.39103,0.0,2574.16404,29956.04468,30.1921
65.5,R8_RESTABILIZATION,0.82735,0.06907,0.10358,116.20856,43.38227,46.06607,38.61022,66028.03724,464833.86517,1640.19751,6.1379,809.24245,672.93114,1420.12975,1207.93477,1639.64087,1029.45563,374.72258,125.44634,2.98521,648.94201,-267.10657,-397.44626,1.2,36.78827,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22148,0.0,108.82377,0.0,0.0,0.0,0.0,0.0,-482.07566,2.3962,63.67536,99276.64819,63533.07908,5791.53337,57700.64029,40.90541,10901.55308,15000.0,0.89,391.63073,0.0,2571.25294,29992.94116,30.21148
65.66667,R8_RESTABILIZATION,0.82723,0.06913,0.10364,116.28858,43.45681,46.14505,38.67656,66068.24815,465153.94796,1641.57495,6.14104,810.45586,674.07554,1420.52183,1208.18376,1639.65275,1029.35389,374.68673,125.43616,2.98531,649.23893,-267.12749,-397.51725,1.2,36.7631,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22149,0.0,108.82378,0.0,0.0,0.0,0.0,0.0,-482.0757,2.39626,63.67521,99334.90912,63544.73082,5801.48471,57702.31253,40.93358,10907.21983,15000.0,0.89,391.86904,0.0,2568.34881,30029.62718,30.23069
65.83333,R8_RESTABILIZATION,0.8271,0.0692,0.1037,116.36796,43.5313,46.22397,38.74286,66108.40324,465471.46224,1642.95031,6.14417,811.59987,675.15008,1420.9086,1208.42661,1639.66451,1029.25226,374.65095,125.426,2.98541,649.53401,-267.14818,-397.58764,1.2,36.7381,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22149,0.0,108.82378,0.0,0.0,0.0,0.0,0.0,-482.07573,2.39631,63.67507,99392.9285,63556.35749,5811.4286,57703.96737,40.96152,10912.85928,15000.0,0.89,392.10596,0.0,2565.45168,30066.10392,30.24974
66.0,R8_RESTABILIZATION,0.82698,0.06926,0.10376,116.44669,43.60573,46.30284,38.8091,66148.50261,465786.42039,1644.32359,6.14729,812.67849,676.15891,1421.2901,1208.66432,1639.67614,1029.15073,374.61525,125.41585,2.98551,649.82725,-267.16864,-397.65745,1.2,36.71326,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22149,0.0,108.82379,0.0,0.0,0.0,0.0,0.0,-482.07577,2.39637,63.67493,99450.70738,63567.95911,5821.36494,57705.60494,40.98924,10918.47157,15000.0,0.89,392.34149,0.0,2562.56158,30102.37257,30.26864
66.16667,R8_RESTABILIZATION,0.82686,0.06932,0.10382,116.5248,43.6801,46.38164,38.87529,66188.54632,466098.83488,1645.69479,6.15039,813.69554,677.1059,1421.66638,1208.89743,1639.68765,1029.04931,374.57961,125.4057,2.98562,650.11867,-267.18888,-397.72669,1.2,36.68859,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.2215,0.0,108.82379,0.0,0.0,0.0,0.0,0.0,-482.0758,2.39642,63.67479,99508.24682,63579.53566,5831.29361,57707.22532,41.01673,10924.05683,15000.0,0.89,392.57564,0.0,2559.67852,30138.43427,30.28737
66.33333,R8_RESTABILIZATION,0.82673,0.06939,0.10388,116.60226,43.75442,46.46039,38.94143,66228.53445,466408.7183,1647.06391,6.15348,814.65461,677.99471,1422.03749,1209.12629,1639.69904,1028.948,374.54403,125.39557,2.98573,650.40827,-267.20889,-397.79535,1.2,36.66408,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.2215,0.0,108.82379,0.0,0.0,0.0,0.0,0.0,-482.07583,2.39648,63.67465,99565.54786,63591.08714,5841.21452,57708.82863,41.044,10929.61517,15000.0,0.89,392.80842,0.0,2556.80255,30174.29019,30.30596
66.5,R8_RESTABILIZATION,0.82661,0.06945,0.10394,116.6791,43.82867,46.53907,39.00752,66268.46708,466716.08332,1648.43096,6.15655,815.55912,678.82879,1422.40349,1209.35109,1639.71031,1028.84679,374.50851,125.38545,2.98584,650.69606,-267.22868,-397.86343,1.2,36.63973,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.2215,0.0,108.8238,0.0,0.0,0.0,0.0,0.0,-482.07587,2.39653,63.67451,99622.61154,63602.61355,5851.12754,57710.41497,41.07104,10935.14674,15000.0,0.89,393.03984,0.0,2553.93369,30209.94149,30.32438
66.66667,R8_RESTABILIZATION,0.82648,0.06951,0.104,116.75532,43.90287,46.61769,39.07355,66308.34429,467020.9427,1649.79594,6.15961,816.41228,679.61138,1422.76443,1209.57196,1639.72146,1028.7457,374.47303,125.37534,2.98595,650.98205,-267.24825,-397.93096,1.2,36.61555,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.2215,0.0,108.8238,0.0,0.0,0.0,0.0,0.0,-482.0759,2.39658,63.67438,99679.43891,63614.11489,5861.03258,57711.98444,41.09787,10940.65165,15000.0,0.89,393.2699,0.0,2551.07195,30245.38931,30.34266
66.83333,R8_RESTABILIZATION,0.82636,0.06958,0.10406,116.83091,43.977,46.69625,39.13953,66348.16615,467323.30928,1651.15885,6.16265,817.21711,680.34555,1423.12039,1209.78902,1639.73248,1028.64472,374.43761,125.36524,2.98606,651.26626,-267.26761,-397.99792,1.2,36.59153,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22151,0.0,108.82381,0.0,0.0,0.0,0.0,0.0,-482.07594,2.39663,63.67424,99736.031,63625.59115,5870.92953,57713.53714,41.12448,10946.13004,15000.0,0.89,393.4986,0.0,2548.21738,30280.6348,30.36078
67.0,R8_RESTABILIZATION,0.82624,0.06964,0.10412,116.90588,44.05107,46.77474,39.20546,66387.93274,467623.19599,1652.5197,6.16568,817.97649,681.03419,1423.47141,1210.00233,1639.74339,1028.54385,374.40223,125.35516,2.98617,651.54868,-267.28675,-398.06433,1.2,36.56766,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22151,0.0,108.82381,0.0,0.0,0.0,0.0,0.0,-482.07597,2.39668,63.67411,99792.38882,63637.04233,5880.81828,57715.07318,41.15087,10951.58203,15000.0,0.89,393.72596,0.0,2545.36998,30315.67909,30.37875
67.16667,R8_RESTABILIZATION,0.82611,0.0697,0.10418,116.98023,44.12508,46.85316,39.27132,66427.64414,467920.61582,1653.87849,6.16869,818.69311,681.68001,1423.81755,1210.21195,1639.75419,1028.4431,374.3669,125.34508,2.98629,651.82934,-267.30568,-398.13018,1.2,36.54396,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22151,0.0,108.82381,0.0,0.0,0.0,0.0,0.0,-482.07601,2.39673,63.67398,99848.51342,63648.46843,5890.69873,57716.59266,41.17704,10957.00773,15000.0,0.89,393.95198,0.0,2542.52979,30350.5233,30.39657
67.33333,R8_RESTABILIZATION,0.82599,0.06977,0.10424,117.05397,44.19903,46.93152,39.33714,66467.30042,468215.58186,1655.23522,6.17169,819.36952,682.28559,1424.15888,1210.41795,1639.76486,1028.34246,374.33161,125.33502,2.98641,652.10823,-267.3244,-398.19549,1.2,36.52041,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22152,0.0,108.82382,0.0,0.0,0.0,0.0,0.0,-482.07604,2.39678,63.67386,99904.40579,63659.86944,5900.57077,57718.09567,41.203,10962.40729,15000.0,0.89,394.17667,0.0,2539.69683,30385.16858,30.41424
67.5,R8_RESTABILIZATION,0.82587,0.06983,0.1043,117.1271,44.27292,47.00982,39.4029,66506.90166,468508.10725,1656.5899,6.17467,820.0081,682.85335,1424.49545,1210.62038,1639.77542,1028.24194,374.29636,125.32497,2.98652,652.38537,-267.34292,-398.26026,1.2,36.49702,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22152,0.0,108.82382,0.0,0.0,0.0,0.0,0.0,-482.07608,2.39683,63.67373,99960.06697,63671.24537,5910.43431,57719.58232,41.22874,10967.78082,15000.0,0.89,394.40003,0.0,2536.87111,30419.61602,30.43177
67.66667,R8_RESTABILIZATION,0.82575,0.06989,0.10436,117.19962,44.34674,47.08804,39.46859,66546.44794,468798.20521,1657.94252,6.17764,820.61113,683.38557,1424.82732,1210.81928,1639.78586,1028.14153,374.26116,125.31492,2.98664,652.66077,-267.36123,-398.32449,1.2,36.47378,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22152,0.0,108.82383,0.0,0.0,0.0,0.0,0.0,-482.07611,2.39688,63.67361,100015.49795,63682.59622,5920.28924,57721.05271,41.25427,10973.12845,15000.0,0.89,394.62207,0.0,2534.05266,30453.86676,30.44915
67.83333,R8_RESTABILIZATION,0.82563,0.06996,0.10442,117.27154,44.42049,47.1662,39.53424,66585.93933,469085.88901,1659.2931,6.1806,821.18074,683.88439,1425.15454,1211.01471,1639.79619,1028.04125,374.226,125.3049,2.98677,652.93443,-267.37934,-398.38818,1.2,36.4507,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22153,0.0,108.82383,0.0,0.0,0.0,0.0,0.0,-482.07615,2.39692,63.67349,100070.69975,63693.92198,5930.13546,57722.50694,41.27958,10978.45029,15000.0,0.89,394.8428,0.0,2531.2415,30487.92189,30.46638
68.0,R8_RESTABILIZATION,0.8255,0.07002,0.10448,117.34286,44.49418,47.24429,39.59982,66625.37591,469371.17199,1660.64164,6.18354,821.71893,684.35185,1425.47717,1211.20672,1639.80641,1027.94108,374.19088,125.29488,2.98689,653.20636,-267.39724,-398.45135,1.2,36.42777,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22153,0.0,108.82383,0.0,0.0,0.0,0.0,0.0,-482.07618,2.39697,63.67337,100125.67336,63705.22265,5939.97287,57723.9451,41.30469,10983.74648,15000.0,0.89,395.06223,0.0,2528.43764,30521.78252,30.48347
68.16667,R8_RESTABILIZATION,0.82538,0.07008,0.10454,117.41358,44.5678,47.32231,39.66534,66664.75776,469654.06755,1661.98813,6.18647,822.2276,684.78986,1425.79527,1211.39535,1639.81651,1027.84103,374.15581,125.28487,2.98701,653.47658,-267.41495,-398.514,1.2,36.405,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22153,0.0,108.82384,0.0,0.0,0.0,0.0,0.0,-482.07622,2.39701,63.67325,100180.41977,63716.49824,5949.80138,57725.36729,41.32958,10989.01713,15000.0,0.89,395.28035,0.0,2525.64111,30555.44974,30.50042
68.33333,R8_RESTABILIZATION,0.82526,0.07014,0.1046,117.48371,44.64135,47.40026,39.73081,66704.08495,469934.58914,1663.33258,6.18939,822.70853,685.20022,1426.10889,1211.58065,1639.82649,1027.74111,374.12078,125.27488,2.98714,653.74509,-267.43247,-398.57612,1.2,36.38237,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22153,0.0,108.82384,0.0,0.0,0.0,0.0,0.0,-482.07625,2.39706,63.67313,100234.93999,63727.74875,5959.62088,57726.7736,41.35427,10994.26236,15000.0,0.89,395.49718,0.0,2522.85193,30588.92464,30.51723
68.5,R8_RESTABILIZATION,0.82514,0.07021,0.10465,117.55325,44.71484,47.47813,39.79621,66743.35755,470212.75027,1664.675,6.19229,823.16341,685.58462,1426.41808,1211.76267,1639.83637,1027.64131,374.08579,125.2649,2.98726,654.0119,-267.44979,-398.63773,1.2,36.3599,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22154,0.0,108.82385,0.0,0.0,0.0,0.0,0.0,-482.07628,2.3971,63.67302,100289.235,63738.97416,5969.43127,57728.16415,41.37874,10999.4823,15000.0,0.89,395.71272,0.0,2520.0701,30622.20831,30.53389
68.66667,R8_RESTABILIZATION,0.82502,0.07027,0.10471,117.6222,44.78826,47.55594,39.86155,66782.57564,470488.56448,1666.01539,6.19517,823.59383,685.94467,1426.72291,1211.94145,1639.84613,1027.54163,374.05085,125.25493,2.98739,654.27702,-267.46692,-398.69883,1.2,36.33757,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22154,0.0,108.82385,0.0,0.0,0.0,0.0,0.0,-482.07632,2.39715,63.67291,100343.30578,63750.1745,5979.23247,57729.53901,41.40301,11004.67706,15000.0,0.89,395.92698,0.0,2517.29565,30655.30183,30.55042
68.83333,R8_RESTABILIZATION,0.8249,0.07033,0.10477,117.69057,44.86161,47.63367,39.92683,66821.73931,470762.04537,1667.35374,6.19805,824.00127,686.28187,1427.02341,1212.11703,1639.85578,1027.44208,374.01595,125.24498,2.98752,654.54046,-267.48386,-398.75942,1.2,36.3154,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22154,0.0,108.82385,0.0,0.0,0.0,0.0,0.0,-482.07635,2.39719,63.6728,100397.15331,63761.34975,5989.02437,57730.8983,41.42708,11009.84677,15000.0,0.89,396.13996,0.0,2514.52859,30688.20626,30.56681
69.0,R8_RESTABILIZATION,0.82478,0.07039,0.10483,117.75836,44.93488,47.71132,39.99205,66860.84862,471033.20659,1668.69007,6.20091,824.38715,686.59765,1427.31964,1212.28946,1639.86533,1027.34265,373.98109,125.23503,2.98765,654.80223,-267.50061,-398.8195,1.2,36.29337,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22155,0.0,108.82386,0.0,0.0,0.0,0.0,0.0,-482.07639,2.39723,63.67269,100450.77856,63772.49993,5998.80689,57732.24209,41.45094,11014.99154,15000.0,0.89,396.35168,0.0,2511.76893,30720.92269,30.58306
69.16667,R8_RESTABILIZATION,0.82466,0.07045,0.10489,117.82557,45.00809,47.78891,40.0572,66899.90364,471302.0618,1670.02438,6.20375,824.7528,686.89333,1427.61166,1212.45879,1639.87476,1027.24335,373.94628,125.2251,2.98779,655.06233,-267.51718,-398.87909,1.2,36.27148,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22155,0.0,108.82386,0.0,0.0,0.0,0.0,0.0,-482.07642,2.39727,63.67258,100504.18251,63783.62502,6008.57992,57733.5705,41.4746,11020.11149,15000.0,0.89,396.56213,0.0,2509.0167,30753.45216,30.59918
69.33333,R8_RESTABILIZATION,0.82454,0.07051,0.10495,117.89221,45.08122,47.86641,40.12229,66938.90446,471568.62473,1671.35667,6.20658,825.09945,687.17018,1427.89952,1212.62505,1639.88408,1027.14418,373.91151,125.21518,2.98792,655.32077,-267.53356,-398.93819,1.2,36.24975,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22155,0.0,108.82387,0.0,0.0,0.0,0.0,0.0,-482.07646,2.39731,63.67248,100557.36611,63794.72504,6018.34338,57734.8836,41.49806,11025.20674,15000.0,0.89,396.77132,0.0,2506.2719,30785.79574,30.61516
69.5,R8_RESTABILIZATION,0.82442,0.07058,0.10501,117.95828,45.15429,47.94384,40.18731,66977.85116,471832.90912,1672.68694,6.2094,825.4283,687.42939,1428.18326,1212.78829,1639.8933,1027.04514,373.87679,125.20528,2.98806,655.57756,-267.54977,-398.99679,1.2,36.22815,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22156,0.0,108.82387,0.0,0.0,0.0,0.0,0.0,-482.07649,2.39735,63.67237,100610.33033,63805.79999,6028.09718,57736.1815,41.52131,11030.27741,15000.0,0.89,396.97927,0.0,2503.53455,30817.95448,30.631
69.66667,R8_RESTABILIZATION,0.8243,0.07064,0.10506,118.02378,45.22728,48.0212,40.25227,67016.74379,472094.92876,1674.01519,6.21221,825.74044,687.67207,1428.46294,1212.94854,1639.90241,1026.94623,373.84211,125.19539,2.98819,655.83272,-267.56579,-399.05491,1.2,36.2067,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22156,0.0,108.82387,0.0,0.0,0.0,0.0,0.0,-482.07653,2.39739,63.67227,100663.07613,63816.84986,6037.84121,57737.46428,41.54437,11035.3236,15000.0,0.89,397.18597,0.0,2500.80466,30849.92942,30.64672
69.83333,R8_RESTABILIZATION,0.82418,0.0707,0.10512,118.08872,45.30019,48.09847,40.31717,67055.58245,472354.69745,1675.34144,6.215,826.03693,687.89928,1428.73861,1213.10587,1639.91141,1026.84745,373.80748,125.18551,2.98833,656.08624,-267.58164,-399.11254,1.2,36.1854,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22156,0.0,108.82388,0.0,0.0,0.0,0.0,0.0,-482.07656,2.39743,63.67217,100715.60445,63827.87468,6047.5754,57738.73204,41.56723,11040.34545,15000.0,0.89,397.39143,0.0,2498.08223,30881.7216,30.6623
70.0,R8_RESTABILIZATION,0.82406,0.07076,0.10518,118.1531,45.37303,48.17567,40.382,67094.3672,472612.22903,1676.66567,6.21778,826.31875,688.11201,1429.0103,1213.26029,1639.92031,1026.7488,373.77289,125.17564,2.98847,656.33814,-267.59731,-399.1697,1.2,36.16423,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15692,0.22156,0.0,108.82388,0.0,0.0,0.0,0.0,0.0,-482.0766,2.39747,63.67207,100767.91625,63838.87442,6057.29966,57739.98487,41.58989,11045.34306,15000.0,0.89,397.59566,0.0,2495.36729,30913.33206,30.67775
